id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
2107100,2004,20405000,498000,19907000,2395000,607000,5050000,11856000
2107704,2004,44565000,1733000,42832000,11818000,2227000,14016000,14770000
2108058,2004,16491000,193000,16298000,4047000,394000,2219000,9638000
2202406,2004,15430000,617000,14813000,2416000,360000,3425000,8612000
2207850,2004,7655000,231000,7423000,1402000,168000,1307000,4547000
2210300,2004,9650000,433000,9217000,1359000,194000,2220000,5445000
2210656,2004,14347000,383000,13964000,1910000,271000,2613000,9170000
2211209,2004,228349000,23612000,204738000,86586000,43008000,58598000,16544000
2302909,2004,33171000,1230000,31942000,7936000,1156000,6999000,15851000
2303600,2004,26817000,831000,25986000,5748000,636000,5154000,14448000
2308708,2004,190130000,11919000,178211000,36042000,38137000,46038000,57994000
2410801,2004,10816000,335000,10482000,1252000,398000,2227000,6605000
2412906,2004,23133000,595000,22539000,2876000,955000,4153000,14555000
2500106,2004,17961000,541000,17420000,2160000,790000,3500000,10970000
2500205,2004,13193000,354000,12839000,2108000,597000,2780000,7354000
2510808,2004,374848000,39001000,335847000,4530000,49918000,174276000,107123000
2512606,2004,4656000,110000,4546000,657000,205000,784000,2899000
2513927,2004,10904000,624000,10280000,1306000,772000,2638000,5564000
2601706,2004,330371000,46579000,283792000,22319000,90449000,94191000,76833000
2602704,2004,32198000,855000,31343000,10475000,858000,6371000,13639000
2605202,2004,210903000,19003000,191900000,17442000,41647000,66141000,66670000
2610004,2004,201722000,22509000,179213000,18224000,8609000,95164000,57215000
2703106,2004,60202000,1135000,59067000,21716000,1104000,9903000,26344000
2704500,2004,94866000,3201000,91665000,34254000,3768000,28321000,25322000
2803302,2004,278688000,9493000,269195000,16085000,163100000,62396000,27613000
2807303,2004,10708000,397000,10310000,2529000,857000,1880000,5045000
2909703,2004,23612000,1126000,22486000,5401000,1090000,5324000,10671000
2910859,2004,30310000,1820000,28490000,4451000,1063000,7846000,15130000
2912608,2004,8550000,269000,8281000,3157000,220000,1318000,3586000
2923803,2004,89367000,4198000,85169000,35893000,3005000,26279000,19992000
2929800,2004,25646000,1337000,24310000,4221000,1268000,6952000,11869000
2932101,2004,47156000,1905000,45250000,12371000,2171000,12539000,18168000
2933000,2004,62579000,5371000,57207000,5613000,12806000,20155000,18633000
2933257,2004,27820000,669000,27150000,16083000,640000,3634000,6794000
3100609,2004,50223000,2187000,48037000,16652000,1587000,11826000,17972000
3104403,2004,11199000,539000,10660000,1871000,381000,3477000,4931000
3110301,2004,70919000,5673000,65246000,14013000,11853000,25590000,13790000
3113701,2004,98235000,7086000,91149000,25519000,11331000,30363000,23934000
3114709,2004,20292000,958000,19335000,8825000,1020000,5085000,4405000
3125705,2004,54625000,3177000,51447000,14277000,3434000,17756000,15981000
3127339,2004,14072000,336000,13736000,5129000,258000,1948000,6402000
3139300,2004,58810000,2544000,56267000,11811000,2092000,17789000,24575000
3150505,2004,45149000,2136000,43013000,17158000,1830000,14497000,9527000
3165206,2004,33098000,1547000,31551000,7225000,6765000,10045000,7516000
3170651,2004,9728000,374000,9354000,1791000,218000,2142000,5204000
3301405,2004,102685000,4760000,97924000,5350000,5754000,36194000,50626000
3501152,2004,1055213000,287674000,767539000,2969000,574812000,158427000,31332000
3503356,2004,24111000,602000,23509000,12317000,3367000,4247000,3577000
3511706,2004,76060000,6198000,69862000,16441000,7714000,29348000,16359000
3513207,2004,63079000,2129000,60950000,27816000,5414000,18010000,9710000
3515152,2004,134343000,14101000,120242000,15792000,44268000,45777000,14405000
3515509,2004,653269000,59907000,593362000,33940000,141317000,343573000,74532000
3517703,2004,196692000,15997000,180695000,34925000,63002000,58250000,24518000
3531407,2004,237688000,22791000,214896000,20979000,83029000,87898000,22990000
3540408,2004,23165000,508000,22657000,9091000,917000,6523000,6127000
3546108,2004,16195000,300000,15895000,8262000,1089000,3232000,3313000
3547650,2004,9964000,180000,9784000,4508000,491000,1865000,2920000
3551702,2004,1438273000,177940000,1260334000,48414000,515810000,554431000,141678000
4101903,2004,181142000,12354000,168789000,47433000,45825000,55803000,19728000
4102901,2004,119201000,9377000,109824000,22019000,34397000,30934000,22474000
4104105,2004,53998000,3165000,50833000,24560000,4926000,12411000,8935000
4111704,2004,22190000,1115000,21075000,7474000,1419000,6531000,5651000
4113502,2004,123279000,10518000,112761000,17294000,11794000,61074000,22600000
4120002,2004,233830000,8653000,225177000,20769000,136595000,48983000,18830000
4120853,2004,45470000,2827000,42643000,21602000,4192000,11857000,4992000
4121307,2004,42820000,1789000,41030000,21712000,3658000,10174000,5486000
4121406,2004,128167000,9985000,118181000,31251000,12948000,55692000,18290000
4121604,2004,84044000,4010000,80034000,45770000,6943000,19252000,8069000
4122008,2004,125093000,5611000,119483000,53272000,26374000,25114000,14723000
4123808,2004,76886000,5198000,71688000,28181000,4886000,25256000,13365000
4125209,2004,66615000,3986000,62628000,28105000,4172000,18842000,11510000
4207759,2004,32220000,1167000,31053000,17313000,1434000,6571000,5734000
4216602,2004,2413824000,406502000,2007322000,7635000,492445000,1261371000,245871000
4300802,2004,145908000,26479000,119428000,28585000,28138000,46281000,16424000
4302402,2004,89175000,7872000,81303000,12805000,29288000,25929000,13281000
4306734,2004,63226000,4845000,58381000,25277000,2322000,23411000,7370000
4310330,2004,117331000,9198000,108133000,1039000,6078000,71188000,29827000
4310702,2004,22800000,1154000,21645000,9371000,2107000,4460000,5708000
4312179,2004,12158000,516000,11642000,5643000,366000,2703000,2929000
4314068,2004,30276000,1102000,29175000,17497000,1327000,4520000,5831000
4314159,2004,58639000,4143000,54496000,28748000,7325000,9406000,9017000
4317251,2004,19896000,1109000,18787000,11009000,2091000,3039000,2647000
4317954,2004,17639000,671000,16968000,9113000,807000,3361000,3687000
4321907,2004,234795000,30101000,204694000,22606000,48029000,107168000,26892000
5102702,2004,236773000,21409000,215365000,102177000,24901000,62450000,25836000
5103452,2004,105288000,5233000,100055000,70599000,3315000,14052000,12090000
5106281,2004,173343000,10350000,162993000,125795000,5666000,19077000,12455000
5106828,2004,63002000,5872000,57130000,29304000,740000,11680000,15406000
5107701,2004,82607000,6618000,75989000,19101000,13627000,19452000,23809000
5107800,2004,137325000,10042000,127283000,60768000,24759000,22217000,19540000
5200100,2004,55021000,3498000,51523000,14915000,3027000,18804000,14777000
5204102,2004,80182000,6116000,74065000,17899000,22191000,22456000,11520000
5205109,2004,2315287000,540773000,1774514000,133819000,848136000,690635000,101925000
5211701,2004,93217000,5158000,88059000,28976000,33112000,17336000,8635000
5212600,2004,20614000,813000,19800000,7303000,3618000,4188000,4691000
5218052,2004,63917000,1856000,62061000,40514000,5148000,10816000,5582000
1101104,2005,53835000,3087000,50748000,9763000,11113000,11053000,18820000
1304104,2005,41928000,900000,41027000,6587000,680000,4707000,29054000
2101103,2005,16341000,325000,16016000,4120000,457000,2965000,8475000
2106201,2005,10680000,181000,10500000,3451000,242000,1750000,5057000
2107605,2005,33961000,571000,33391000,10892000,1045000,5825000,15629000
2200905,2005,12319000,420000,11900000,2696000,185000,2503000,6514000
2203404,2005,15804000,1482000,14322000,1519000,474000,5952000,6377000
2204303,2005,87298000,11001000,76297000,2312000,49806000,13794000,10385000
2207850,2005,8541000,212000,8328000,1923000,133000,1351000,4922000
2208601,2005,5482000,152000,5329000,426000,84000,1168000,3652000
2210631,2005,28465000,174000,28292000,19352000,658000,4164000,4118000
2211357,2005,8352000,131000,8221000,1580000,94000,943000,5603000
2305506,2005,431185000,38599000,392586000,45853000,49964000,200117000,96652000
2312700,2005,72574000,3712000,68862000,14495000,6068000,22459000,25841000
2312809,2005,15633000,1921000,13713000,3879000,416000,2800000,6617000
2402303,2005,112156000,5498000,106659000,11442000,36544000,29726000,28946000
2410108,2005,31773000,1322000,30451000,2800000,945000,7071000,19636000
2412807,2005,22306000,738000,21568000,3824000,875000,4265000,12604000
2413201,2005,27103000,1457000,25645000,14457000,984000,2886000,7319000
2413409,2005,21709000,1023000,20686000,3722000,1521000,4275000,11167000
2505402,2005,19657000,817000,18840000,1337000,627000,4873000,12004000
2508554,2005,10015000,250000,9765000,1743000,584000,1728000,5710000
2510709,2005,6617000,214000,6403000,830000,164000,1235000,4174000
2513505,2005,13154000,239000,12915000,2503000,323000,1664000,8425000
2513703,2005,654738000,80333000,574406000,36440000,236057000,130071000,171838000
2513943,2005,6981000,197000,6784000,1220000,241000,1215000,4107000
2600500,2005,90505000,7243000,83262000,16258000,1613000,24020000,41372000
2604908,2005,54306000,1848000,52457000,3907000,725000,10478000,37348000
2605202,2005,230584000,18709000,211874000,20006000,39772000,75182000,76915000
2606804,2005,605005000,87287000,517718000,33774000,196405000,172027000,115513000
2608057,2005,34998000,1727000,33270000,4595000,1061000,7893000,19721000
2611101,2005,1805349000,212273000,1593077000,265314000,356634000,649857000,321271000
2611200,2005,30501000,1412000,29089000,3729000,672000,8187000,16501000
2701605,2005,34454000,955000,33500000,8601000,742000,5863000,18294000
2706422,2005,29821000,837000,28985000,10517000,646000,4817000,13004000
2901908,2005,36439000,1570000,34870000,5093000,2374000,7596000,19807000
2902658,2005,22593000,859000,21734000,3119000,802000,5080000,12733000
2914901,2005,77373000,5048000,72326000,12733000,3814000,35013000,20766000
2917508,2005,330250000,32247000,298003000,21563000,50989000,149770000,75682000
2918555,2005,21408000,979000,20429000,5729000,917000,4723000,9060000
2919801,2005,95329000,6847000,88481000,14083000,3983000,29862000,40554000
2923035,2005,16866000,1095000,15772000,2326000,761000,4842000,7843000
2923803,2005,102023000,4663000,97360000,42027000,3016000,28736000,23582000
2925303,2005,739985000,68942000,671043000,42501000,57493000,440141000,130908000
2927804,2005,19283000,882000,18401000,5141000,563000,4223000,8474000
2929370,2005,21108000,1596000,19512000,4573000,996000,6216000,7727000
2930303,2005,41580000,1435000,40146000,9513000,1669000,9474000,19488000
2931400,2005,32240000,4333000,27907000,3475000,995000,13722000,9714000
3102803,2005,58790000,4467000,54324000,12512000,4616000,22437000,14759000
3106606,2005,13199000,449000,12750000,2907000,522000,2695000,6626000
3106903,2005,78438000,7322000,71116000,1588000,8382000,43056000,18090000
3107109,2005,228526000,23305000,205221000,26769000,14370000,111098000,52983000
3120102,2005,16817000,1151000,15666000,777000,2205000,6576000,6108000
3120904,2005,419445000,49318000,370128000,32915000,51790000,202778000,82645000
3123304,2005,15164000,765000,14399000,3767000,859000,3853000,5920000
3129103,2005,54195000,3638000,50557000,20482000,9102000,10261000,10713000
3155504,2005,162000000,7742000,154259000,91353000,9075000,35692000,18138000
3161650,2005,11062000,535000,10527000,2007000,400000,3148000,4971000
3162906,2005,142672000,12970000,129702000,5043000,30617000,64044000,29997000
3201209,2005,1879942000,313016000,1566926000,16881000,476058000,757875000,316111000
3300209,2005,694029000,43766000,650263000,14234000,95753000,289211000,251066000
3300506,2005,153975000,8012000,145963000,22177000,12064000,50999000,60722000
3500550,2005,48741000,2407000,46334000,16216000,4235000,15451000,10432000
3506359,2005,621826000,27630000,594196000,979000,255614000,240995000,96609000
3507209,2005,15577000,787000,14789000,7123000,1741000,3458000,2467000
3511409,2005,152410000,9699000,142711000,26577000,40112000,53396000,22625000
3512506,2005,49657000,2204000,47453000,17962000,6673000,14924000,7895000
3514403,2005,406910000,39321000,367589000,16016000,49457000,246478000,55637000
3518305,2005,788743000,110218000,678524000,14977000,160888000,471950000,30709000
3521200,2005,18256000,486000,17770000,1968000,1399000,5200000,9203000
3524808,2005,506485000,45373000,461112000,20155000,121610000,259431000,59916000
3529906,2005,171892000,8077000,163815000,54069000,8092000,67162000,34491000
3530102,2005,186535000,11778000,174758000,40231000,18161000,82213000,34153000
3532827,2005,83084000,6396000,76688000,19066000,32034000,12577000,13011000
3534807,2005,50875000,3649000,47226000,8841000,5390000,21159000,11836000
3536307,2005,221865000,17175000,204690000,59547000,59677000,58801000,26665000
3537008,2005,449455000,2992000,446463000,42641000,347398000,36468000,19955000
3540101,2005,29006000,1005000,28002000,8895000,3716000,9111000,6280000
3541307,2005,462271000,46952000,415319000,15571000,156959000,188715000,54075000
3542107,2005,125058000,14417000,110640000,13457000,53299000,30579000,13306000
3551009,2005,1764304000,145299000,1619006000,519000,222409000,953806000,442271000
3551702,2005,1793281000,245475000,1547806000,57314000,670467000,659675000,160350000
3555406,2005,499968000,33721000,466247000,4680000,37179000,307273000,117115000
3556206,2005,2225558000,350021000,1875537000,14154000,938312000,765366000,157705000
3557105,2005,918559000,92394000,826165000,21184000,235257000,464113000,105612000
4106704,2005,53615000,2170000,51445000,33281000,2677000,8449000,7038000
4110508,2005,133322000,6259000,127063000,70807000,9912000,28245000,18100000
4110607,2005,94639000,7351000,87287000,23437000,6974000,38155000,18722000
4111308,2005,18235000,929000,17306000,3820000,831000,5864000,6792000
4113734,2005,95567000,5462000,90105000,49502000,4082000,25981000,10541000
4121802,2005,140778000,4744000,136034000,18197000,77247000,24796000,15795000
4123808,2005,71682000,5844000,65838000,20199000,4781000,25710000,15147000
4125605,2005,402251000,36664000,365587000,82971000,105093000,128621000,48903000
4202206,2005,83575000,7578000,75997000,6580000,34411000,21453000,13553000
4204756,2005,14584000,475000,14109000,7602000,547000,2400000,3560000
4206652,2005,76126000,7847000,68279000,22080000,22661000,15777000,7761000
4212239,2005,39166000,2875000,36291000,13354000,7054000,9013000,6870000
4213807,2005,51502000,4085000,47417000,8638000,8933000,19497000,10350000
4215752,2005,27388000,1948000,25440000,8792000,5350000,6071000,5227000
4219606,2005,60860000,2036000,58824000,38412000,2274000,10529000,7609000
4219853,2005,16317000,672000,15645000,6121000,709000,3915000,4901000
4301057,2005,52805000,5350000,47455000,876000,3142000,31841000,11595000
4306320,2005,19636000,813000,18823000,8535000,752000,4301000,5235000
4310504,2005,46090000,2387000,43702000,11826000,2757000,19376000,9743000
4310801,2005,371006000,47587000,323420000,3187000,159523000,133544000,27165000
4313003,2005,36197000,1574000,34623000,19109000,1636000,7698000,6179000
4313466,2005,11029000,476000,10553000,4516000,458000,2522000,3057000
4313656,2005,109298000,7421000,101877000,34384000,10836000,39056000,17600000
4314506,2005,76014000,7380000,68634000,16173000,3787000,25410000,23264000
4317202,2005,744303000,106751000,637552000,26756000,160313000,357672000,92811000
4321907,2005,238384000,31261000,207123000,19866000,43515000,112131000,31611000
5000252,2005,51230000,4578000,46652000,28097000,1428000,8526000,8600000
5000807,2005,63082000,5608000,57473000,24057000,2495000,13115000,17806000
5004007,2005,56061000,4794000,51267000,13004000,3067000,19937000,15259000
5008305,2005,1594538000,215768000,1378770000,224375000,624313000,377649000,152433000
5101902,2005,224910000,17398000,207512000,127649000,11774000,44912000,23177000
5104807,2005,295829000,31151000,264678000,82913000,42283000,94819000,44663000
5107008,2005,188050000,9321000,178729000,122371000,3905000,25009000,27445000
5205497,2005,169021000,11254000,157767000,5522000,29668000,60327000,62250000
5209606,2005,13755000,798000,12957000,3086000,683000,3773000,5416000
5210562,2005,19508000,1221000,18287000,4671000,863000,5992000,6761000
5213806,2005,339801000,31961000,307840000,70082000,51260000,130647000,55852000
5221551,2005,221043000,30052000,190991000,39013000,119199000,23829000,8951000
1100031,2006,46884000,3103000,43780000,14894000,3121000,7989000,17776000
1100338,2006,116144000,8221000,107923000,26020000,13729000,20720000,47454000
1302504,2006,352530000,20066000,332464000,87580000,22104000,83939000,138841000
1500800,2006,2694744000,331777000,2362968000,26427000,518470000,1363850000,454220000
1504976,2006,43878000,1817000,42060000,12380000,4127000,10543000,15010000
1505064,2006,200941000,9257000,191684000,64529000,24064000,40283000,62809000
1505908,2006,70397000,2779000,67618000,22432000,4958000,12253000,27975000
1506302,2006,45847000,1607000,44240000,9030000,1999000,13073000,20137000
1508357,2006,55747000,1621000,54125000,33473000,1893000,8706000,10053000
1715705,2006,16283000,893000,15390000,4909000,619000,2153000,7709000
1717503,2006,27795000,1476000,26319000,11181000,1472000,5715000,7951000
2100477,2006,73057000,1357000,71700000,24735000,4356000,12974000,29635000
2101970,2006,14108000,322000,13787000,3228000,773000,3036000,6749000
